id,org_id,org_name,campus_id,name,aka,name_long,website,social_media,clli,rencode,npanxx,notes,net_count,ix_count,carrier_count,sales_email,sales_phone,tech_email,tech_phone,available_voltage_services,diverse_serving_substations,property,region_continent,status_dashboard,logo,created,updated,status,address1,address2,city,country,state,zipcode,floor,suite,latitude,longitude,endereco_formatado_cidade_datacenter,latitude_cidade_datacenter,longitude_cidade_datacenter
8020,24959,CENTRO DE PROC. DE DADOS DO ESTADO DE MATO GROSSO,,PIX MTI,,,http://www.mti.mt.gov.br,"{'service': 'website', 'identifier': 'http://www.mti.mt.gov.br'}",,,,,0,1,0,,,,,,,,South America,,,2020-01-20T21:30:27Z,2025-09-26T22:54:04Z,ok,"Palácio Paiaguás - Rua Des. Carlos Avalone, s/n - Centro Político Administrativo",,Cuiabá,BR,MT,78049903,,,-15.568165,-56.076266,"Cuiabá - Coxipó da Ponte, Cuiabá - Mato Grosso, Brazil",-15.5954635,-56.0925824
8092,6677,Certto Telecom,,PIX Certto Telecom,Certto,,http://www.certto.com.br,"{'service': 'instagram', 'identifier': 'certtotelecom'}; {'service': 'website', 'identifier': 'http://www.certto.com.br'}",,,,,2,1,0,b4b@b4b.certto.com.br,,operacoes@noc.certto.com.br,,,,,South America,,,2020-02-05T14:14:49Z,2025-09-26T22:54:10Z,ok,"R. Paraná, 3033",,Cascavel,BR,PR,85810010,,,-24.954365,-53.459599,"Cascavel - Paraná, Brazil",-24.9541356,-53.48024059999999
8205,24870,EXATA TECNOLOGIA DA INFORMACAO LTDA. - EPP,,RGK4IT,,,https://www.rgk4it.com/data-center/,"{'service': 'website', 'identifier': 'https://www.rgk4it.com/data-center/'}",,,,,0,0,0,,,,,,,,South America,,,2020-02-29T20:17:35Z,2025-09-26T22:54:18Z,ok,"Av. José Alves Nendo, 467",,Maringá,BR,PR,87055-000,,,-23.455539,-51.915259,"Maringá, Paraná, Brazil",-23.4209995,-51.9330558
8259,1446,Ponto de Presença da Rede Nacional de Ensino e Pesquisa no Estado do Paraná,,RNP/POP-PR,,,https://www.pop-pr.rnp.br,"{'service': 'website', 'identifier': 'https://www.pop-pr.rnp.br'}",,,,,4,1,0,,,,,,,,South America,,,2020-03-12T13:32:35Z,2025-09-26T22:54:24Z,ok,UFPR - AGTIC,"Av. Cel. Fco. H dos Santos, 100",Curitiba,BR,PR,81531-980,,,-25.447474,-49.232784,"Curitiba, Paraná, Brazil",-25.4268985,-49.2651984
8274,20693,SECRELNET INFORMATICA LTDA,,SecrelNet Informática Fortaleza,,Secrelnet Informatica,https://www.secrel.com.br,"{'service': 'website', 'identifier': 'https://www.secrel.com.br'}",,,,,0,0,0,,,redes@hostweb.com.br,,,,,South America,,,2020-03-17T23:24:53Z,2025-09-26T22:54:25Z,ok,"Rua Pe. Chevalier, 885 - Joaquim Távora",,Fortaleza,BR,CE,60130080,,,-3.748265,-38.513652,"Fortaleza - Ceará, Brazil",-3.7327203,-38.5270134
8277,25497,Hostweb Data Center e Serviços EIRELI,,Hostweb Data Center e Serviços,,,https://www.hostweb.com.br/,"{'service': 'website', 'identifier': 'https://www.hostweb.com.br/'}",,,,,2,1,0,,,,,,,,South America,,,2020-03-18T19:21:54Z,2025-09-26T22:54:26Z,ok,"Rua Doutor Justa Araújo, 631 - Serrinha",,Fortaleza,BR,CE,60.741-025,,,-3.781599,-38.551995,"Fortaleza - Ceará, Brazil",-3.7327203,-38.5270134
8309,25517,Prefeitura Municipal de Campo Grande,,Agência Municipal de Tecnologia da Informação,,,http://www.campogrande.ms.gov.br,"{'service': 'website', 'identifier': 'http://www.campogrande.ms.gov.br'}",,,,,0,1,0,,,,,,,,South America,,,2020-03-24T19:51:37Z,2025-09-26T22:54:29Z,ok,"Rua Anhandui, 343 - Vila Carvalho",,Campo Grande,BR,MS,79005051,,,-20.470631,-54.620926,"Campo Grande, Mato Grosso do Sul, Brazil",-20.4648517,-54.6218477
8350,25292,OMID SOLUTIONS TECNOLOGIA LTDA,,Omid Solutions Barueri,,,http://www.omidsolutions.com.br/,"{'service': 'website', 'identifier': 'http://www.omidsolutions.com.br/'}",BR,,BR011,"Colocation 
Data Center
Meet-me-room
Backup
POP",1,0,0,,,,,,,,South America,,,2020-03-29T22:59:27Z,2025-09-26T22:54:33Z,ok,"Av. Aruanã, 452 - Barueri/SP",,Barueri,BR,SP,06460-010,,,-23.493228,-46.83566,"Barueri - São Paulo, Brazil",-23.5035038,-46.8785555
8351,25292,OMID SOLUTIONS TECNOLOGIA LTDA,,Omid Solutions São Paulo,,,http://www.omidsolutions.com.br/,"{'service': 'website', 'identifier': 'http://www.omidsolutions.com.br/'}",BR,,BR011,"Colocation 
Data Center
Meet-me-room
Backup
POP",1,0,0,,,,,,,,South America,,,2020-03-29T23:00:38Z,2025-09-26T22:54:33Z,ok,"Rua Texas, 676 - Brooklin/SP",,São Paulo,BR,SP,04557-000,,,-23.604649,-46.681851,"São Paulo, Brazil",-23.5557714,-46.6395571
8401,25704,Free Way Tecnologia,,FREE WAY,,,http://WWW.FREEWAYNET.COM.BR,"{'service': 'website', 'identifier': 'http://WWW.FREEWAYNET.COM.BR'}",,,,,0,1,0,,,,,,,,South America,,,2020-04-06T15:09:50Z,2025-09-26T22:54:37Z,ok,"R. Pernambuco, 2059",,Campo Grande,BR,MS,79020,,,-20.447784,-54.598336,"Campo Grande, Mato Grosso do Sul, Brazil",-20.4648517,-54.6218477
8518,25942,Constel Tecnologia LTDA,,CONSTEL TECNOLOGIA,,,https://www.constel.com.br,"{'service': 'website', 'identifier': 'https://www.constel.com.br'}",,,,,2,0,0,registro.dns@consteltecnologia.com,554521019100.0,registro.dns@consteltecnologia.com,554521019100.0,,,,South America,,,2020-04-30T16:23:06Z,2025-09-26T22:54:48Z,ok,"Rua Pará, 812 Country",,Cascavel,BR,PR,85813-060,,,-24.939446,-53.441516,"Cascavel - Paraná, Brazil",-24.9541356,-53.48024059999999
8553,852,Telxius Cable,,Telxius Fortaleza DC,,,http://telxius.com,"{'service': 'website', 'identifier': 'http://telxius.com'}",,,,Telxius DC and Landing Station,15,1,2,esther.fernandez@telxius.com,,esther.fernandez@telxius.com,,,,,South America,,,2020-05-07T17:55:47Z,2025-09-26T22:54:49Z,ok,R. Osvaldo Araujo,,Fortaleza,BR,,CE-CEP60110,,,,,"Fortaleza - Ceará, Brazil",-3.7327203,-38.5270134
8555,852,Telxius Cable,,Telxius Salvador DC,,,http://telxius.com,"{'service': 'website', 'identifier': 'http://telxius.com'}",,,,Telxius DC and Landing Station,16,1,0,,,,,,,,South America,,,2020-05-07T17:59:42Z,2025-09-26T22:54:50Z,ok,"R.José A. Tourinho Dantas, Praia do Flamengo,",Bahia,Salvador de Bahia,BR,,CEP 41603-110,,,-12.904138,-38.362818,"Salvador - Bahia, Brazil",-12.9777334,-38.501648
8619,26149,J J T SANTOS - SERVICOS WEB E SOLUCOES PARA INTERN,,Azureweb,,,https://www.azureweb.com.br/,"{'service': 'website', 'identifier': 'https://www.azureweb.com.br/'}",,,,,1,0,0,vendas@azureweb.com.br,,noc@azureweb.com.br,,,,,South America,,,2020-05-21T16:58:15Z,2025-09-26T22:54:56Z,ok,Campo grande,Campo grande,Rio de Janeiro,BR,RJ,23075522,,,,,"Rio de Janeiro, Brazil",-22.9068467,-43.1728965
8676,12216,Scala Data Centers,,Scala Data Centers HQ,,,https://www.uoldiveo.com.br/en/infrastructure/data-center-and-colocation/,"{'service': 'website', 'identifier': 'https://www.uoldiveo.com.br/en/infrastructure/data-center-and-colocation/'}",,,,,1,0,1,presales@scaladatacenters.com,,l-commandcenter-sd@scaladatacenters.com,,,,,South America,,,2020-06-03T19:23:08Z,2025-09-26T22:55:00Z,ok,"Alameda Tocantins, 350",Alphaville Centro Industrial E Empresarial/Alphaville.,Barueri,BR,SP,06455-020,16° andar,,-23.502219,-46.851191,"Barueri - São Paulo, Brazil",-23.5035038,-46.8785555
8677,12216,Scala Data Centers,,Scala Data Centers SGRUSP02,,,https://www.uoldiveo.com.br/en/infrastructure/data-center-and-colocation/,"{'service': 'website', 'identifier': 'https://www.uoldiveo.com.br/en/infrastructure/data-center-and-colocation/'}",,,,,8,0,1,presales@scaladatacenters.com,,l-commandcenter-sd@scaladatacenters.com,,,,Owner,South America,,,2020-06-03T19:26:02Z,2025-09-26T22:55:00Z,ok,"Alameda Glete, 700",Campos Elíseos,São Paulo,BR,SP,01215-001,,,-23.535779,-46.647566,"São Paulo, Brazil",-23.5557714,-46.6395571
8720,19269,Link Sete Servicos de Internet e Redes Ltda,,Link Sete Servicos de Internet e Redes,,,http://www.linksete.com.br,"{'service': 'website', 'identifier': 'http://www.linksete.com.br'}",,,,,0,0,0,,,vinicius@linksete.com.br,553135091225.0,,,,South America,,,2020-06-10T13:39:25Z,2025-09-26T22:55:01Z,ok,"Avenida Doutor Renato Azeredo, 1072",,Sete Lagoas,BR,MG,35700312,,,-19.468161,-44.247883,"Sete Lagoas, Minas Gerais, Brazil",-19.4646696,-44.24525269999999
8740,26359,Net Company Telecom,,Net Company Telecom,,,https://www.gruponct.com/services/,"{'service': 'website', 'identifier': 'https://www.gruponct.com/services/'}",,,,,0,0,0,comercial@gruponct.com.br,551134278193.0,engenharia@gruponct.com.br,551134278193.0,,,,South America,,,2020-06-13T13:17:15Z,2025-09-26T22:55:04Z,ok,"Rua Reno Cardoso, 169 Vila Rica",,Suzano,BR,SP,08625-570,,,-23.641223,-46.31512,"Suzano - Palmeiras de São Paulo, Suzano - São Paulo, Brazil",-23.5375265,-46.3092435
8751,26375,MARKTEC TELECOM,,MARKTEC,,,http://www.softdados.net,"{'service': 'website', 'identifier': 'http://www.softdados.net'}",,,,,1,0,0,,,,,,,,South America,,,2020-06-15T14:57:05Z,2025-09-26T22:55:05Z,ok,"Rua José Augusto Tourinho Dantas, 344",Praia do Flamento,Salvador,BR,BA,41603-110,,,-12.932121,-38.327901,"Salvador - Bahia, Brazil",-12.9777334,-38.501648
8752,26375,MARKTEC TELECOM,,SOFTDADOS,,,http://www.softdados.net,"{'service': 'website', 'identifier': 'http://www.softdados.net'}",,,,,1,0,0,,,,,,,,South America,,,2020-06-15T14:59:53Z,2025-09-26T22:55:05Z,ok,"Av. Antonio Carlos Magalhães, 3244,","Edifício Empresarial Thomé de Souza, Sala 603, Caminho das Arvores",Salvador,BR,BA,41800-700.,,,-12.987891,-38.466741,"Salvador - Bahia, Brazil",-12.9777334,-38.501648
8957,22414,4WNET ES TELECOMUNICAÇÕES LTDA,,4wnet Telecomunicações - Roraima,4WNET,4WNET TELECOMUNICAÇÕES,https://www.4wnet.com.br,"{'service': 'website', 'identifier': 'https://www.4wnet.com.br'}",,,,,6,1,1,contato@4wnet.com.br,5595991545515.0,contato@4wnet.com.br,5595991545515.0,48 VDC,,,South America,,,2020-07-26T05:48:00Z,2025-09-26T22:55:18Z,ok,"Av. General Ataide Teive , 2822, Terreo - Buritis",,Boa Vista,BR,RR,69309-167,,,2.819289,-60.705592,"Boa Vista, Roraima, Brazil",2.8206339,-60.6737553
9058,26861,VITÓRIA NET,,VITORIA NET,,,https://www.vitorianet.net.br/,"{'service': 'website', 'identifier': 'https://www.vitorianet.net.br/'}",,,,,0,0,0,jfdingo.f@gmail.com,5598988863538.0,jfdingo.f@gmail.com,5598988863538.0,,,,South America,,,2020-08-13T21:10:52Z,2025-09-26T22:55:27Z,ok,Avenida principal 400 A,,Raposa,BR,MA,65138000,,,,,"Raposa - Maranhão, Brazil",-2.4455178,-44.1059485
9069,15395,Virtu@lnet Telecom,,Virtu@lnet Telecom,,,https://virtualnet-telecom.com.br,"{'service': 'website', 'identifier': 'https://virtualnet-telecom.com.br'}",,,,,0,0,0,virtualnet@virtualnet-telecom.com.br,5551992033120.0,giovani@virtualnet-telecom.com.br,5551991163737.0,,,,South America,,,2020-08-16T18:58:10Z,2025-09-26T22:55:28Z,ok,"Rua Capitão Camboim, 191",Centro,Sapucaia do Sul,BR,RS,93220-070,,,-29.823691,-51.147227,"Sapucaia do Sul - RS, Brazil",-29.8236507,-51.14674979999999
9083,26983,V Micali Telecomunicacoes,,V micali Telecomunicações,,,http://www.guari.net.br,"{'service': 'website', 'identifier': 'http://www.guari.net.br'}",,,,,0,0,0,,,vmicali@hotmail.com,551632541250.0,,,,South America,,,2020-08-18T13:51:10Z,2025-09-26T22:55:29Z,ok,Rua Ernesto Fioravente 135,Rua Ernesto Fioravente 135,Taquaritinga,BR,SP,15908-003,,,-21.399117,-48.483301,"Taquaritinga, São Paulo, 15900-000, Brazil",-21.4011199,-48.5086726
9235,27302,STAYBOX SERVICOS DE HOSPEDAGEM NA INTERNET LTDA,,STAYBOX SERVICOS DE HOSPEDAGEM NA INTERNET,,,http://staybox.com.br,"{'service': 'website', 'identifier': 'http://staybox.com.br'}",,,,,0,0,0,vendas@staybox.com.br,555520107070.0,noc@staybox.com.br,555520107070.0,,,,South America,,,2020-09-14T16:35:02Z,2025-09-26T22:55:40Z,ok,"Rua Carlos Gomes, 1285",apto 604,Frederico Westphalen,BR,RS,98400000,,,,,"Frederico Westphalen, RS, 98400-000, Brazil",-27.3587196,-53.3993835
9408,42376,Tecto Data Centers,,Tecto TGIG1 (ex Globenet CLS RJ),,,https://tecto.com/,"{'service': 'website', 'identifier': 'https://tecto.com/'}",,,,,18,1,2,tito.costa@tecto.com,5521982673003.0,tito.costa@tecto.com,5521982673003.0,,,Owner,South America,,,2020-10-21T17:46:09Z,2026-08-04T13:24:30Z,ok,"Estrada dos Bandeirantes, 12742",Vargem Pequena,Rio de Janeiro,BR,RJ,22783-112,,,-22.99121,-43.44514,"Rio de Janeiro, Brazil",-22.9068467,-43.1728965
9459,14792,Defferrari Informática Ltda.,,PIX Defferrari - Novo Hamburgo,,,https://www.dsi.net.br,"{'service': 'website', 'identifier': 'https://www.dsi.net.br'}",,,,,1,0,0,comercial@defferrari.com.br,555130350000.0,noc@defferrari.com.br,555130350000.0,,,,South America,,,2020-11-03T13:03:37Z,2025-09-26T22:55:52Z,ok,"Rua Bento Gonçalves, 2399 - Sala 1003",,Novo Hamburgo,BR,RS,93510365,,,-29.685272,-51.127764,"Novo Hamburgo - RS, Brazil",-29.6834874,-51.13375749999999
9484,22404,NetCaster Solutions,,NetCaster,GPN Fibra,,http://www.netcaster.com.br,"{'service': 'website', 'identifier': 'http://www.netcaster.com.br'}",,,,,1,0,0,mfileto@gmail.com,5519997222377.0,leandro@257consultoria.com.br,5511945567113.0,48 VDC,,Lessee,South America,,,2020-11-05T22:58:42Z,2025-09-26T22:55:52Z,ok,"Rua São Paulo, 155",Jardim Bordon,São José do Rio Preto,BR,SP,15055-485,2,Sala 4,-20.794776,-49.357403,"São José do Rio Preto - São Paulo, Brazil",-20.8126993,-49.37653719999999
9501,10923,Migtel Telecomunicações,,Migtel Telecomunicacoes,,,http://www.evotelecom.com.br,"{'service': 'website', 'identifier': 'http://www.evotelecom.com.br'}",55,,,,0,0,0,comercial@evotelecom.com.br,551144200000.0,jalles.lisboa@evotelecom.com.br,551144200000.0,,,,South America,,,2020-11-10T14:35:33Z,2025-09-26T22:55:53Z,ok,Av. das Nacoes unidas 13797 - bloco 2 - 9. andar,,São Paulo,BR,SP,04794-000,,,-23.619838,-46.699673,"São Paulo, Brazil",-23.5557714,-46.6395571
9702,27528,Tyna Host - Datacenter no Brasil,,Tyna Host - Datacenter no Brasil,,,https://tynahost.com,"{'service': 'website', 'identifier': 'https://tynahost.com'}",,,,,1,0,0,contato@tynahost.com,,contato@tynahost.com,,,,,South America,https://status.tynahost.com,,2020-12-24T05:06:22Z,2025-09-26T22:56:10Z,ok,Rua Valdemar Vaz Pereira,N° 45,Muriaé,BR,,36889-444,,,-21.126894,-42.357551,"Muriaé, Minas Gerais, 36880-000, Brazil",-21.1291403,-42.3702252
9792,28316,INSTALE TELECOM LTDA,,SECRELNET INFORMATICA,,,http://www.secrel.com.br,"{'service': 'website', 'identifier': 'http://www.secrel.com.br'}",,,,,0,0,0,,,,,,,,South America,,,2021-01-11T19:20:20Z,2025-09-26T22:56:20Z,ok,"Av. Dom Luis, 500 - 20 Andar",,Fortaleza,BR,CE,60160196,,,-3.734043,-38.4969,"Fortaleza - Ceará, Brazil",-3.7327203,-38.5270134
10094,14478,Infortel Comunicacoes LTDA,,IDC Infortel,INFORTEL TELECOM,INFORTEL COMUNICACOES LTDA,https://www.infortel.net.br,"{'service': 'website', 'identifier': 'https://www.infortel.net.br'}",,,,,3,0,0,comercial@infortel.net.br,557331661300.0,noc@infortel.net.br,557331661300.0,48 VDC; 480 VAC,,,South America,,,2021-02-25T02:42:09Z,2026-07-22T04:10:19Z,ok,"Rua Paulino Mendes Lima,350",,Eunapolis,BR,BA,45820-440,,,-16.378557,-39.588659,"Eunapolis, Eunápolis - Bahia, Brazil",-16.3751025,-39.5881125
10656,20780,HOTLINK INTERNET LTDA,,HOTlink Internet LTDA,HOTlink Internet,,https://www.hotlink.com.br/,"{'service': 'website', 'identifier': 'https://www.hotlink.com.br/'}",+55,,,,2,1,0,tecnico-hl@hotlink.com.br,558132296700.0,tecnico-hl@hotlink.com.br,5581987199315.0,,,,South America,https://bgp.he.net/AS28661,,2021-05-19T14:40:16Z,2025-09-26T22:56:54Z,ok,R. Manuel Bezerra 165 - Madalena,,Recife,BR,PE,50610250,,,-8.055171,-34.91045,"Recife, Pernambuco, Brazil",-8.0578381,-34.8828969
10834,29883,FUNDEP - Fundação de Desenvolvimento da Pesquisa,,PoP-MG,,,https://www.pop-mg.rnp.br,"{'service': 'website', 'identifier': 'https://www.pop-mg.rnp.br'}",,,,,1,0,0,,,operaracao@pop-mg.rnp.br,553134095829.0,,,,South America,,,2021-07-02T00:11:22Z,2025-09-26T22:57:04Z,ok,Av. Pres. Antônio Carlos 6627,ICEx - DCC,Belo Horizonte,BR,MG,31270-010,,,-19.869623,-43.964573,"Belo Horizonte, Minas Gerais, Brazil",-19.919052,-43.9386685
10944,30042,ITRIO SERVIÇOS DE INTERNET LTDA,,ITRIO EDGE SP3,iTRIO EDGE SP3,ITRIO,https://itrio.tech,"{'service': 'website', 'identifier': 'https://itrio.tech'}",,,,,0,0,0,info@itrio.tech,13026699059.0,noc@itrio.tech,13026699059.0,,,,South America,,,2021-07-23T11:13:04Z,2025-09-26T22:57:17Z,ok,"Avenida Marcos Penteado De Ulhôa Rodrigues, 249",Tamboré,Santana de Parnaiba,BR,SP,06543-001,,,-23.466334,-46.863288,"Santana de Parnaíba, São Paulo, Brazil",-23.4447994,-46.9182981
10982,30098,BR.Digital,,BR.Digital Brasília (BSA1),,BR.Digital,https://br.digital/,"{'service': 'website', 'identifier': 'https://br.digital/'}",,,,"POP Brasil XX1
BSA1/POP BRXXI [-15.7927338,-47.8961304]",5,1,2,comercial@br.digital,,,,,,,South America,,,2021-07-30T20:29:37Z,2025-10-24T21:08:58Z,ok,SHS - QD. 6 - CJ. A - BL. C,,Brasília,BR,DF,70297-400,,,-15.825206,-47.921065,"Brasília - Brasilia, Brasília - Federal District, Brazil",-15.7975154,-47.89188739999999
11082,6934,Softdados Telecomunicações,,Softdados Aracaju POP,,,https://softdados.com,"{'service': 'website', 'identifier': 'https://softdados.com'}",,,,,1,0,0,comercial@softdados.com,557122000000.0,noc@softdados.com,557122000000.0,,,,South America,,,2021-08-26T13:16:04Z,2025-09-26T22:57:30Z,ok,"Rua Pacatuba, 254",Centro,Aracaju,BR,SE,49010-150,,,-10.916278,-37.049269,"Aracaju, Sergipe, Brazil",-10.9265404,-37.0731147
11093,7417,1 Telecom Servicos de Internet LTDA,,1 Telecom,,,http://www.umtelecom.com.br,"{'service': 'website', 'identifier': 'http://www.umtelecom.com.br'}",,,,,6,1,0,noc@1telecom.com.br,558134976090.0,noc@1telecom.com.br,558134976090.0,,,,South America,,,2021-08-27T19:21:18Z,2025-09-26T22:57:31Z,ok,"Rua José da Silva Lucena, 131- Imbiribeira",,Recife,BR,PE,51150-430,,,-8.114813,-34.907091,"Recife, Pernambuco, Brazil",-8.0578381,-34.8828969
11123,18884,BIT-TEC Tecnologia Ltda,,BIT-TEC POP.BR.FOZ,,,http://www.bit-tec.com.py,"{'service': 'website', 'identifier': 'http://www.bit-tec.com.py'}",,,,,1,0,0,info@bit-tec.com.br,595217290019.0,info@bit-tec.com.br,595217290019.0,,,,South America,,,2021-09-03T20:36:56Z,2025-09-26T22:57:32Z,ok,"Rua Oswaldo Cruz, 404","KMZ 25°30'39.44""S 54°35'42.79""W",Foz do Iguacu,BR,PR,85165-155,,,-25.511012,-54.595215,"Foz do Iguaçu, Paraná, Brazil",-25.5165101,-54.585403
11125,18884,BIT-TEC Tecnologia Ltda,,BIT-TEC POP.BR.PPR,,,http://www.bit-tec.com.py,"{'service': 'website', 'identifier': 'http://www.bit-tec.com.py'}",,,,,1,0,0,info@bit-tec.com.py,595217290019.0,info@bit-tec.com.py,595217290019.0,,,,South America,,,2021-09-03T20:46:13Z,2025-09-26T22:57:33Z,ok,"Rua Guia Lopes, 963","KMZ 22°32'12.24""S 55°43'16.57""W",Ponta Porã,BR,MS,79904-528,,,-22.53667,-55.721347,"Ponta Porã - Mato Grosso do Sul, 79900-000, Brazil",-22.5231358,-55.7242483
11150,11936,Hoinaski & Sklasky Ltda,,PIX DBUG,,,https://www.dbugtelecom.com.br,"{'service': 'website', 'identifier': 'https://www.dbugtelecom.com.br'}",,,,,14,1,1,noc@dbug.com.br,,noc@dbug.com.br,,,,,South America,,,2021-09-10T14:20:32Z,2025-09-26T22:57:35Z,ok,"Rua José De Alencar, 60",Cristo Rei,Curitiba,BR,PR,80050-240,,,-25.434845,-49.254228,"Curitiba, Paraná, Brazil",-25.4268985,-49.2651984
11193,12948,Bitcom Provedor de Servicos de Internet Ltda,,PIX Bitcom,,,http://www.bitcom.com.br,"{'service': 'website', 'identifier': 'http://www.bitcom.com.br'}",,,,,0,1,0,,,corporativo@bitcom.com.br,5554991583180.0,,,,South America,,,2021-09-23T20:40:12Z,2025-09-26T22:57:37Z,ok,"Rua Bento Gonçalves, 1012",Centro,Caxias Do Sul,BR,RS,95020-411,,,-29.165828,-51.171375,"Caxias do Sul, RS, Brazil",-29.1740137,-51.1812032
11201,15524,Maila Networks,,Maila Datacenter 01 (Porto Alegre),,,https://www.maila.net.br,"{'service': 'website', 'identifier': 'https://www.maila.net.br'}",,,,,0,0,0,contato@maila.net.br,555130253950.0,noc@maila.net.br,555130253942.0,,,Owner,South America,https://status.maila.net.br,,2021-09-25T00:59:11Z,2025-09-26T22:57:38Z,ok,"Rua Baronesa do Gravataí, 738",Cidade Baixa,Porto Alegre,BR,RS,90010-001,,,-30.028392,-51.229706,"Porto Alegre, RS, Brazil",-30.0368176,-51.2089887
11229,11013,Nossa Telecom Telecomunicações Ltda,,PIX Nossa Telecom PAE,,,https://nossatelecom.com.br,"{'service': 'website', 'identifier': 'https://nossatelecom.com.br'}",,,,,14,1,0,,,noc@najatelecom.com.br,,,,,South America,,,2021-09-30T16:47:02Z,2025-09-26T22:57:40Z,ok,"Rua Furriel Luíz Antônio de Vargas, 250 - Bela Vista",,Porto Alegre,BR,RS,90470-130,,,-30.027268,-51.182641,"Porto Alegre, RS, Brazil",-30.0368176,-51.2089887
11295,19620,Rede MegasNet,,Megasnet IDC - FSA,,,http://redemegasnet.com.br,"{'service': 'website', 'identifier': 'http://redemegasnet.com.br'}",,,,,0,0,0,,,filemon@core3.com.br,5575999001200.0,,,,South America,,,2021-10-14T15:23:30Z,2025-09-26T22:57:45Z,ok,"Rua Ana Brandão, 315",Olhos D'água,Feira De Santana,BR,BA,44003-582,,,-12.269025,-38.961615,"Feira de Santana - Maria Quitéria, Feira de Santana - Bahia, Brazil",-12.2535848,-38.9600762
11316,15716,DIRECT LAN TELECOMUNICAÇÕES SOROCABA LTDA,,Direct Lan SOR1,,,http://www.directlan.com.br,"{'service': 'website', 'identifier': 'http://www.directlan.com.br'}",,,,,1,0,0,atendimento@directlan.com.br,551530335345.0,noc@directlan.com.br,5515998073325.0,,,,South America,,,2021-10-18T23:15:50Z,2025-09-26T22:57:47Z,ok,"RUA: GONÇALVES DIAS, 99",,Sorocaba,BR,SP,18081040,,,-23.484762,-47.451306,"Sorocaba - São Paulo, Brazil",-23.470905,-47.4851488
11317,15716,DIRECT LAN TELECOMUNICAÇÕES SOROCABA LTDA,,Direct Lan SOR2 (PIRAMIDE),,Direct Lan-PIRAMIDE-SOR2,http://www.directlan.com.br,"{'service': 'website', 'identifier': 'http://www.directlan.com.br'}",,,,"Direct Lan-PIRAMIDE-SOR2
Co-Location
Ponto de troca de trafego de operadoras e provedores locais.",1,0,0,atendimento@directlan.com.br,551530335345.0,noc@directlan.com.br,5515998073325.0,,,,South America,,,2021-10-18T23:24:19Z,2025-09-26T22:57:47Z,ok,"Rua Doutor Arthur Martins, 63",Centro,Sorocaba,BR,SP,18035-250,4º Andar,,-23.502609,-47.458521,"Sorocaba - São Paulo, Brazil",-23.470905,-47.4851488
11609,31448,Elea Data Centers,,Elea SPO1 - São Paulo,,,https://www.eleadatacenters.com,"{'service': 'website', 'identifier': 'https://www.eleadatacenters.com'}",,,,,15,2,2,comercial@eleadatacenters.com,,noc@eleadatacenters.com,,,,,South America,,,2022-01-10T21:55:20Z,2025-09-26T22:58:08Z,ok,"Avenida Guido Caloi, 1000",Santo Amaro Condomínio Panamerica Park Bloco 7,São Paulo,BR,SP,05802-140,,,-23.653242,-46.725456,"São Paulo, Brazil",-23.5557714,-46.6395571
11610,31448,Elea Data Centers,,Elea BSB2 - Brasília,,,https://eleadatacenters.com/datacenters/bsb2-brasilia/,"{'service': 'website', 'identifier': 'https://eleadatacenters.com/datacenters/bsb2-brasilia/'}",,,,,35,1,2,comercial@eleadatacenters.com,,ipadmin@eleadatacenters.com,,,,,South America,,,2022-01-10T22:01:22Z,2025-09-26T22:58:08Z,ok,SIG QD 2 lote 470,,Brasília,BR,DF,70610-420,,,-15.789087,-47.910974,"Brasília - Brasilia, Brasília - Federal District, Brazil",-15.7975154,-47.89188739999999
11611,31448,Elea Data Centers,,Elea BSB1 - Brasília,,,https://eleadatacenters.com/datacenters/bsb1-brasilia/,"{'service': 'website', 'identifier': 'https://eleadatacenters.com/datacenters/bsb1-brasilia/'}",,,,,11,1,1,comercial@eleadatacenters.com,,ipadmin@eleadatacenters.com,,,True,,South America,,,2022-01-10T22:03:28Z,2025-09-26T22:58:09Z,ok,Setor Comercial Norte Q 3,,Brasília,BR,DF,70297-400,,,-15.788525,-47.885663,"Brasília - Brasilia, Brasília - Federal District, Brazil",-15.7975154,-47.89188739999999
11612,31448,Elea Data Centers,,Elea POA1 - Porto Alegre,,,https://eleadatacenters.com/datacenters/poa1-porto-alegre/,"{'service': 'website', 'identifier': 'https://eleadatacenters.com/datacenters/poa1-porto-alegre/'}",,,,,10,2,2,comercial@eleadatacenters.com,,ipadmin@eleadatacenters.com,,,,,South America,,,2022-01-10T22:08:49Z,2025-09-26T22:58:09Z,ok,"Rua Engenheiro Afonso Cavalcanti, 100",Bela Vista,Porto Alegre,BR,RS,90440-110,,,-30.034458,-51.1911,"Porto Alegre, RS, Brazil",-30.0368176,-51.2089887
11613,31448,Elea Data Centers,,Elea CTA1 - Curitiba,,,https://www.eleadigital.com/7/data-centers#a33,"{'service': 'website', 'identifier': 'https://www.eleadigital.com/7/data-centers#a33'}",,,,,8,1,1,comercial@eleadatacenters.com,,ipadmin@eleadatacenters.com,,,,,South America,,,2022-01-10T22:11:06Z,2025-09-26T22:58:09Z,ok,"Travessa Teixeira De Freitas, 73",São Francisco,Curitiba,BR,PR,80410-040,,,-25.424768,-49.281141,"Curitiba, Paraná, Brazil",-25.4268985,-49.2651984
